backend,mode,operation,dataset,input_rows,repeat,status,seconds,reason,warnings,validated,source_file
joblib-pandas,standard,mean_sum,small,10000,0.0,ok,0.012586307999981727,,[],True,small-joblib-pandas.json
joblib-pandas,standard,mean_sum,small,10000,1.0,ok,0.012688497999988613,,[],True,small-joblib-pandas.json
joblib-pandas,standard,mean_sum,small,10000,2.0,ok,0.012775065999903745,,[],True,small-joblib-pandas.json
joblib-pandas,standard,join_count,small,10000,0.0,ok,0.018921858999988217,,[],True,small-joblib-pandas.json
joblib-pandas,standard,join_count,small,10000,1.0,ok,0.013752436999993733,,[],True,small-joblib-pandas.json
joblib-pandas,standard,join_count,small,10000,2.0,ok,0.014170004000106928,,[],True,small-joblib-pandas.json
joblib-pandas,standard,value_counts,small,10000,0.0,ok,0.012635348999992857,,[],True,small-joblib-pandas.json
joblib-pandas,standard,value_counts,small,10000,1.0,ok,0.013068699000086781,,[],True,small-joblib-pandas.json
joblib-pandas,standard,value_counts,small,10000,2.0,ok,0.01275094999994053,,[],True,small-joblib-pandas.json
joblib-pandas,standard,complex,small,10000,,skipped,,source lacks coordinates,,,small-joblib-pandas.json
joblib-pandas,standard,mean_product,small,10000,0.0,ok,0.012866485000017747,,[],True,small-joblib-pandas.json
joblib-pandas,standard,mean_product,small,10000,1.0,ok,0.013082463999921856,,[],True,small-joblib-pandas.json
joblib-pandas,standard,mean_product,small,10000,2.0,ok,0.013058845000045949,,[],True,small-joblib-pandas.json
joblib-pandas,standard,read_collect,small,10000,0.0,ok,0.012433948000079909,,[],True,small-joblib-pandas.json
joblib-pandas,standard,read_collect,small,10000,1.0,ok,0.01209734099995785,,[],True,small-joblib-pandas.json
joblib-pandas,standard,read_collect,small,10000,2.0,ok,0.012547196000014083,,[],True,small-joblib-pandas.json
joblib-pandas,standard,count,small,10000,0.0,ok,0.012138719000063247,,[],True,small-joblib-pandas.json
joblib-pandas,standard,count,small,10000,1.0,ok,0.012336731000004875,,[],True,small-joblib-pandas.json
joblib-pandas,standard,count,small,10000,2.0,ok,0.01406614199993328,,[],True,small-joblib-pandas.json
joblib-pandas,standard,groupby,small,10000,0.0,ok,0.014064268999959495,,[],True,small-joblib-pandas.json
joblib-pandas,standard,groupby,small,10000,1.0,ok,0.014562494999950104,,[],True,small-joblib-pandas.json
joblib-pandas,standard,groupby,small,10000,2.0,ok,0.014268731000015578,,[],True,small-joblib-pandas.json
joblib-pandas,standard,join,small,10000,0.0,ok,0.013917381999931422,,[],True,small-joblib-pandas.json
joblib-pandas,standard,join,small,10000,1.0,ok,0.013163630999997622,,[],True,small-joblib-pandas.json
joblib-pandas,standard,join,small,10000,2.0,ok,0.013646253000047182,,[],True,small-joblib-pandas.json
joblib-pandas,standard,mean,small,10000,0.0,ok,0.01294948400004614,,[],True,small-joblib-pandas.json
joblib-pandas,standard,mean,small,10000,1.0,ok,0.012901618999990205,,[],True,small-joblib-pandas.json
joblib-pandas,standard,mean,small,10000,2.0,ok,0.01498322499992355,,[],True,small-joblib-pandas.json
joblib-pandas,standard,mean_complex,small,10000,,skipped,,source lacks coordinates,,,small-joblib-pandas.json
joblib-pandas,standard,read_construct,small,10000,0.0,ok,0.012324026999976923,,[],False,small-joblib-pandas.json
joblib-pandas,standard,read_construct,small,10000,1.0,ok,0.013933055999928001,,[],False,small-joblib-pandas.json
joblib-pandas,standard,read_construct,small,10000,2.0,ok,0.012704412999937631,,[],False,small-joblib-pandas.json
joblib-pandas,standard,count_index,small,10000,0.0,ok,0.012630454000031932,,[],True,small-joblib-pandas.json
joblib-pandas,standard,count_index,small,10000,1.0,ok,0.012387935999981892,,[],True,small-joblib-pandas.json
joblib-pandas,standard,count_index,small,10000,2.0,ok,0.012563064999994822,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,value_counts,small,10000,0.0,ok,0.013421210000046813,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,value_counts,small,10000,1.0,ok,0.013240393999922162,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,value_counts,small,10000,2.0,ok,0.015948298000012073,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,join_count,small,10000,0.0,ok,0.014560031000087292,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,join_count,small,10000,1.0,ok,0.013967557000000852,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,join_count,small,10000,2.0,ok,0.013616888999990806,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,product_columns,small,10000,0.0,ok,0.012929555000027904,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,product_columns,small,10000,1.0,ok,0.013043794000054731,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,product_columns,small,10000,2.0,ok,0.013978574000020672,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,mean_product,small,10000,0.0,ok,0.013346781000109331,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,mean_product,small,10000,1.0,ok,0.013423930000044493,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,mean_product,small,10000,2.0,ok,0.014648835999992116,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,join,small,10000,0.0,ok,0.013665030999959527,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,join,small,10000,1.0,ok,0.014985113999955502,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,join,small,10000,2.0,ok,0.013660733999927288,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,groupby,small,10000,0.0,ok,0.014470854000023792,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,groupby,small,10000,1.0,ok,0.015459598000006736,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,groupby,small,10000,2.0,ok,0.01455143800001224,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,sum_columns,small,10000,0.0,ok,0.013219483000057153,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,sum_columns,small,10000,1.0,ok,0.014543902000013986,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,sum_columns,small,10000,2.0,ok,0.014400018999936037,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,mean,small,10000,0.0,ok,0.013703907000035542,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,mean,small,10000,1.0,ok,0.013428662000023905,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,mean,small,10000,2.0,ok,0.014409123000064028,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,mean_complex,small,10000,,skipped,,source lacks coordinates,,,small-joblib-pandas.json
joblib-pandas,filtered,std,small,10000,0.0,ok,0.013010975999918628,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,std,small,10000,1.0,ok,0.013198751999993874,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,std,small,10000,2.0,ok,0.012989943999969,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,mean_sum,small,10000,0.0,ok,0.013014296000051218,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,mean_sum,small,10000,1.0,ok,0.014667843999973229,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,mean_sum,small,10000,2.0,ok,0.013267092999967645,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,count,small,10000,0.0,ok,0.012952915000028042,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,count,small,10000,1.0,ok,0.018283012999972925,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,count,small,10000,2.0,ok,0.012975949000065157,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,count_index,small,10000,0.0,ok,0.013053453999987141,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,count_index,small,10000,1.0,ok,0.013164912999968692,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,count_index,small,10000,2.0,ok,0.013092695999944226,,[],True,small-joblib-pandas.json
joblib-pandas,filtered,complex,small,10000,,skipped,,source lacks coordinates,,,small-joblib-pandas.json
joblib-pandas,filtered_cached,value_counts,small,10000,0.0,ok,0.0004539189999377413,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,value_counts,small,10000,1.0,ok,0.0005623900000273352,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,value_counts,small,10000,2.0,ok,0.0004405710000128238,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,join_count,small,10000,0.0,ok,0.0011028870000018287,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,join_count,small,10000,1.0,ok,0.0011072329999706199,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,join_count,small,10000,2.0,ok,0.0013462260000096649,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,product_columns,small,10000,0.0,ok,0.00032214500004101865,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,product_columns,small,10000,1.0,ok,0.0003213140000752901,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,product_columns,small,10000,2.0,ok,0.00024580199999491015,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,mean_product,small,10000,0.0,ok,0.00035119799997573864,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,mean_product,small,10000,1.0,ok,0.0005994650000502588,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,mean_product,small,10000,2.0,ok,0.00040651000006164395,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,join,small,10000,0.0,ok,0.001018162000036682,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,join,small,10000,1.0,ok,0.0009996449999789547,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,join,small,10000,2.0,ok,0.0011387600000034581,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,groupby,small,10000,0.0,ok,0.001705275999938749,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,groupby,small,10000,1.0,ok,0.001792725000086648,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,groupby,small,10000,2.0,ok,0.001958109000042896,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,sum_columns,small,10000,0.0,ok,0.00023698899997270928,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,sum_columns,small,10000,1.0,ok,0.0003513480000947311,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,sum_columns,small,10000,2.0,ok,0.00033481399998436245,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,mean,small,10000,0.0,ok,0.00017464699999436561,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,mean,small,10000,1.0,ok,0.0002375299999357594,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,mean,small,10000,2.0,ok,0.00017203399988829915,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,mean_complex,small,10000,,skipped,,source lacks coordinates,,,small-joblib-pandas.json
joblib-pandas,filtered_cached,std,small,10000,0.0,ok,0.00021622899998874345,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,std,small,10000,1.0,ok,0.00023904299996502232,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,std,small,10000,2.0,ok,0.00023749100000713952,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,mean_sum,small,10000,0.0,ok,0.00030360800008111255,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,mean_sum,small,10000,1.0,ok,0.0003306479999309886,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,mean_sum,small,10000,2.0,ok,0.00027996299991173146,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,count,small,10000,0.0,ok,1.1116999985461007e-05,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,count,small,10000,1.0,ok,1.0405000011814991e-05,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,count,small,10000,2.0,ok,1.113600001190207e-05,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,count_index,small,10000,0.0,ok,9.434000048713642e-06,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,count_index,small,10000,1.0,ok,8.823000030133699e-06,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,count_index,small,10000,2.0,ok,1.411000005191454e-05,,[],True,small-joblib-pandas.json
joblib-pandas,filtered_cached,complex,small,10000,,skipped,,source lacks coordinates,,,small-joblib-pandas.json
pandas,standard,sum_columns,small,10000,0.0,ok,0.003607833000046412,,[],True,small-pandas.json
pandas,standard,sum_columns,small,10000,1.0,ok,0.00718768399997316,,[],True,small-pandas.json
pandas,standard,sum_columns,small,10000,2.0,ok,0.0039189860000306,,[],True,small-pandas.json
pandas,standard,product_columns,small,10000,0.0,ok,0.0033003890000600222,,[],True,small-pandas.json
pandas,standard,product_columns,small,10000,1.0,ok,0.0034839190000184317,,[],True,small-pandas.json
pandas,standard,product_columns,small,10000,2.0,ok,0.0032095550000121875,,[],True,small-pandas.json
pandas,standard,std,small,10000,0.0,ok,0.004013110000073539,,[],True,small-pandas.json
pandas,standard,std,small,10000,1.0,ok,0.0029161819999217187,,[],True,small-pandas.json
pandas,standard,std,small,10000,2.0,ok,0.003354690000037408,,[],True,small-pandas.json
pandas,standard,mean_sum,small,10000,0.0,ok,0.00293426799998997,,[],True,small-pandas.json
pandas,standard,mean_sum,small,10000,1.0,ok,0.003054657000006955,,[],True,small-pandas.json
pandas,standard,mean_sum,small,10000,2.0,ok,0.005720880000012585,,[],True,small-pandas.json
pandas,standard,join_count,small,10000,0.0,ok,0.004007311999998819,,[],True,small-pandas.json
pandas,standard,join_count,small,10000,1.0,ok,0.0037015110000311324,,[],True,small-pandas.json
pandas,standard,join_count,small,10000,2.0,ok,0.004042343000037363,,[],True,small-pandas.json
pandas,standard,value_counts,small,10000,0.0,ok,0.00309565699990344,,[],True,small-pandas.json
pandas,standard,value_counts,small,10000,1.0,ok,0.002994447000105538,,[],True,small-pandas.json
pandas,standard,value_counts,small,10000,2.0,ok,0.003262963999986823,,[],True,small-pandas.json
pandas,standard,complex,small,10000,,skipped,,source lacks coordinates,,,small-pandas.json
pandas,standard,mean_product,small,10000,0.0,ok,0.00353916599999593,,[],True,small-pandas.json
pandas,standard,mean_product,small,10000,1.0,ok,0.0039958749999868814,,[],True,small-pandas.json
pandas,standard,mean_product,small,10000,2.0,ok,0.003786566000030689,,[],True,small-pandas.json
pandas,standard,read_collect,small,10000,0.0,ok,0.003317714999980126,,[],True,small-pandas.json
pandas,standard,read_collect,small,10000,1.0,ok,0.003177277999952821,,[],True,small-pandas.json
pandas,standard,read_collect,small,10000,2.0,ok,0.002741433999972287,,[],True,small-pandas.json
pandas,standard,count,small,10000,0.0,ok,0.0030789319999939835,,[],True,small-pandas.json
pandas,standard,count,small,10000,1.0,ok,0.0034453929999926913,,[],True,small-pandas.json
pandas,standard,count,small,10000,2.0,ok,0.002980926999953226,,[],True,small-pandas.json
pandas,standard,groupby,small,10000,0.0,ok,0.004745850999938739,,[],True,small-pandas.json
pandas,standard,groupby,small,10000,1.0,ok,0.005060926000055588,,[],True,small-pandas.json
pandas,standard,groupby,small,10000,2.0,ok,0.0047007340000391196,,[],True,small-pandas.json
pandas,standard,join,small,10000,0.0,ok,0.004808804000049349,,[],True,small-pandas.json
pandas,standard,join,small,10000,1.0,ok,0.003790643000002092,,[],True,small-pandas.json
pandas,standard,join,small,10000,2.0,ok,0.0038032710000379666,,[],True,small-pandas.json
pandas,standard,mean,small,10000,0.0,ok,0.0036037859999851207,,[],True,small-pandas.json
pandas,standard,mean,small,10000,1.0,ok,0.003500904000020455,,[],True,small-pandas.json
pandas,standard,mean,small,10000,2.0,ok,0.0034102999999277017,,[],True,small-pandas.json
pandas,standard,mean_complex,small,10000,,skipped,,source lacks coordinates,,,small-pandas.json
pandas,standard,read_construct,small,10000,0.0,ok,0.0031132529999240433,,[],False,small-pandas.json
pandas,standard,read_construct,small,10000,1.0,ok,0.0029732109999258682,,[],False,small-pandas.json
pandas,standard,read_construct,small,10000,2.0,ok,0.0032194789999948625,,[],False,small-pandas.json
pandas,standard,count_index,small,10000,0.0,ok,0.0028406600000607796,,[],True,small-pandas.json
pandas,standard,count_index,small,10000,1.0,ok,0.003499903000033555,,[],True,small-pandas.json
pandas,standard,count_index,small,10000,2.0,ok,0.00452320299996245,,[],True,small-pandas.json
pandas,filtered,value_counts,small,10000,0.0,ok,0.004099186999951598,,[],True,small-pandas.json
pandas,filtered,value_counts,small,10000,1.0,ok,0.0035948130000633682,,[],True,small-pandas.json
pandas,filtered,value_counts,small,10000,2.0,ok,0.0036403599999630387,,[],True,small-pandas.json
pandas,filtered,join_count,small,10000,0.0,ok,0.0072455480000144235,,[],True,small-pandas.json
pandas,filtered,join_count,small,10000,1.0,ok,0.0048583970000208865,,[],True,small-pandas.json
pandas,filtered,join_count,small,10000,2.0,ok,0.004945274999954563,,[],True,small-pandas.json
pandas,filtered,product_columns,small,10000,0.0,ok,0.004366261000086524,,[],True,small-pandas.json
pandas,filtered,product_columns,small,10000,1.0,ok,0.004193446000044787,,[],True,small-pandas.json
pandas,filtered,product_columns,small,10000,2.0,ok,0.00504848800005675,,[],True,small-pandas.json
pandas,filtered,mean_product,small,10000,0.0,ok,0.004335571000069649,,[],True,small-pandas.json
pandas,filtered,mean_product,small,10000,1.0,ok,0.0039625749999459,,[],True,small-pandas.json
pandas,filtered,mean_product,small,10000,2.0,ok,0.005164960000001884,,[],True,small-pandas.json
pandas,filtered,join,small,10000,0.0,ok,0.0051471830000764385,,[],True,small-pandas.json
pandas,filtered,join,small,10000,1.0,ok,0.004481882000050064,,[],True,small-pandas.json
pandas,filtered,join,small,10000,2.0,ok,0.005136478000054012,,[],True,small-pandas.json
pandas,filtered,groupby,small,10000,0.0,ok,0.008791057999928853,,[],True,small-pandas.json
pandas,filtered,groupby,small,10000,1.0,ok,0.005270245000019713,,[],True,small-pandas.json
pandas,filtered,groupby,small,10000,2.0,ok,0.0074146380000001955,,[],True,small-pandas.json
pandas,filtered,sum_columns,small,10000,0.0,ok,0.00471980200006783,,[],True,small-pandas.json
pandas,filtered,sum_columns,small,10000,1.0,ok,0.0037756899999976667,,[],True,small-pandas.json
pandas,filtered,sum_columns,small,10000,2.0,ok,0.005276384000012513,,[],True,small-pandas.json
pandas,filtered,mean,small,10000,0.0,ok,0.0071485450000636774,,[],True,small-pandas.json
pandas,filtered,mean,small,10000,1.0,ok,0.003906202000052872,,[],True,small-pandas.json
pandas,filtered,mean,small,10000,2.0,ok,0.004383307000011882,,[],True,small-pandas.json
pandas,filtered,mean_complex,small,10000,,skipped,,source lacks coordinates,,,small-pandas.json
pandas,filtered,std,small,10000,0.0,ok,0.003705055000068569,,[],True,small-pandas.json
pandas,filtered,std,small,10000,1.0,ok,0.0038009769999689524,,[],True,small-pandas.json
pandas,filtered,std,small,10000,2.0,ok,0.003737073000024793,,[],True,small-pandas.json
pandas,filtered,mean_sum,small,10000,0.0,ok,0.0034123740000495673,,[],True,small-pandas.json
pandas,filtered,mean_sum,small,10000,1.0,ok,0.004448192000040763,,[],True,small-pandas.json
pandas,filtered,mean_sum,small,10000,2.0,ok,0.0035485740000922306,,[],True,small-pandas.json
pandas,filtered,count,small,10000,0.0,ok,0.004060620000018389,,[],True,small-pandas.json
pandas,filtered,count,small,10000,1.0,ok,0.0036417219999975714,,[],True,small-pandas.json
pandas,filtered,count,small,10000,2.0,ok,0.004376216000082422,,[],True,small-pandas.json
pandas,filtered,count_index,small,10000,0.0,ok,0.0037278889999470266,,[],True,small-pandas.json
pandas,filtered,count_index,small,10000,1.0,ok,0.020180390000064108,,[],True,small-pandas.json
pandas,filtered,count_index,small,10000,2.0,ok,0.003854186000012305,,[],True,small-pandas.json
pandas,filtered,complex,small,10000,,skipped,,source lacks coordinates,,,small-pandas.json
pandas,filtered_cached,value_counts,small,10000,0.0,ok,0.0004071409999824027,,[],True,small-pandas.json
pandas,filtered_cached,value_counts,small,10000,1.0,ok,0.00045434000003297115,,[],True,small-pandas.json
pandas,filtered_cached,value_counts,small,10000,2.0,ok,0.00042867199999818695,,[],True,small-pandas.json
pandas,filtered_cached,join_count,small,10000,0.0,ok,0.0010377710000284424,,[],True,small-pandas.json
pandas,filtered_cached,join_count,small,10000,1.0,ok,0.001471790999971745,,[],True,small-pandas.json
pandas,filtered_cached,join_count,small,10000,2.0,ok,0.000937692999968931,,[],True,small-pandas.json
pandas,filtered_cached,product_columns,small,10000,0.0,ok,0.00020893800001431373,,[],True,small-pandas.json
pandas,filtered_cached,product_columns,small,10000,1.0,ok,0.00022385099998700753,,[],True,small-pandas.json
pandas,filtered_cached,product_columns,small,10000,2.0,ok,0.00022653400003491697,,[],True,small-pandas.json
pandas,filtered_cached,mean_product,small,10000,0.0,ok,0.0005743980000261217,,[],True,small-pandas.json
pandas,filtered_cached,mean_product,small,10000,1.0,ok,0.0003934510000362934,,[],True,small-pandas.json
pandas,filtered_cached,mean_product,small,10000,2.0,ok,0.0004722669999637219,,[],True,small-pandas.json
pandas,filtered_cached,join,small,10000,0.0,ok,0.0011926890000495405,,[],True,small-pandas.json
pandas,filtered_cached,join,small,10000,1.0,ok,0.0010524829999667418,,[],True,small-pandas.json
pandas,filtered_cached,join,small,10000,2.0,ok,0.0010240410000506017,,[],True,small-pandas.json
pandas,filtered_cached,groupby,small,10000,0.0,ok,0.0017015499998933592,,[],True,small-pandas.json
pandas,filtered_cached,groupby,small,10000,1.0,ok,0.0018306810000012774,,[],True,small-pandas.json
pandas,filtered_cached,groupby,small,10000,2.0,ok,0.0019297970000025089,,[],True,small-pandas.json
pandas,filtered_cached,sum_columns,small,10000,0.0,ok,0.00023356400004104216,,[],True,small-pandas.json
pandas,filtered_cached,sum_columns,small,10000,1.0,ok,0.00021418599999378785,,[],True,small-pandas.json
pandas,filtered_cached,sum_columns,small,10000,2.0,ok,0.00023958299993864784,,[],True,small-pandas.json
pandas,filtered_cached,mean,small,10000,0.0,ok,0.00018935999992208963,,[],True,small-pandas.json
pandas,filtered_cached,mean,small,10000,1.0,ok,0.0001864850000856677,,[],True,small-pandas.json
pandas,filtered_cached,mean,small,10000,2.0,ok,0.00018619499996930244,,[],True,small-pandas.json
pandas,filtered_cached,mean_complex,small,10000,,skipped,,source lacks coordinates,,,small-pandas.json
pandas,filtered_cached,std,small,10000,0.0,ok,0.0002623880000101053,,[],True,small-pandas.json
pandas,filtered_cached,std,small,10000,1.0,ok,0.00024704399993424886,,[],True,small-pandas.json
pandas,filtered_cached,std,small,10000,2.0,ok,0.0002604139999675681,,[],True,small-pandas.json
pandas,filtered_cached,mean_sum,small,10000,0.0,ok,0.0003217549999590119,,[],True,small-pandas.json
pandas,filtered_cached,mean_sum,small,10000,1.0,ok,0.0004126390000465108,,[],True,small-pandas.json
pandas,filtered_cached,mean_sum,small,10000,2.0,ok,0.0003408129999797893,,[],True,small-pandas.json
pandas,filtered_cached,count,small,10000,0.0,ok,1.0644999974829261e-05,,[],True,small-pandas.json
pandas,filtered_cached,count,small,10000,1.0,ok,1.4761999977963569e-05,,[],True,small-pandas.json
pandas,filtered_cached,count,small,10000,2.0,ok,1.187700001992198e-05,,[],True,small-pandas.json
pandas,filtered_cached,count_index,small,10000,0.0,ok,1.0654999982762092e-05,,[],True,small-pandas.json
pandas,filtered_cached,count_index,small,10000,1.0,ok,1.154699998551223e-05,,[],True,small-pandas.json
pandas,filtered_cached,count_index,small,10000,2.0,ok,1.055500001712062e-05,,[],True,small-pandas.json
pandas,filtered_cached,complex,small,10000,,skipped,,source lacks coordinates,,,small-pandas.json
